review_id,user_id,business_id,stars,date,text,useful,funny,cool
tTcPN_yl-WHRMgdjw6NxTw,TFOOLpjdRQXnhzEaXU9iXw,hRL_qCrcu9UL773su0QabQ,1,2016-11-15,"I've been frequently this place and seemed promising with 4-5 stars before last week visit. 
Foods were ok but very much unimpressed by a server whose attitude was so bad and rude.
I might misunderstood a menu in detail, but he answered with a sneer that was almost impudent...Never had that happen before.",0,0,0
7UKG5LaD9rXDoCZNgFsyhA,YdIXx82plkyDg0qsM5-Zvw,Ds0fC9Z2zxJxbI3zcxJfOw,1,2014-09-09,"I made the mistake in an emergency of choosing Cardon Children's over Phoenix Children's. That will never happen again. I tell everyone I know to stick with Dignity Health if possible and Phoenix Children's if not and to avoid Banner. First off the care was subpar that my son received. The day of his surgery his nurse disappeared for several hours leaving him in severe pain. The P.A. in the E.R. referred him to surgery and then the doctor on staff (not the surgeon) came in and gave us incorrect information while we were waiting for the surgeon. I saw this as a billing ploy. This is the only facility we have been to where we seem to be sought out by out of network doctors like vultures. Upon checkout we received instructions for car seat safety and other baby specific instructions. My son was 13 and had an appendectomy. None of our dismissal papers were specific to appendicitis. We didn't receive the normal list of if this happens return to hospital, call dr., etc. My son was sent home still with a fever spiking at 103. It was spiking when he was discharged. Basically I was plenty unhappy with the lack of care. Then I started receiving the several bills. After insurance the hospital bill alone was over $3000. We aren't wealthy people so on countless times I called billing to try to figure out a reasonably affordable payment plan. There were no options and no help for insured (even for people with crappy insurance). So I struggled to make the $150\/month payments. This July we had to move on short notice out of state. I called the billing department to let them know I wouldn't be able to make payments for a few months ahead of missing any payments. Today I called to try and reset a payment plan. I struggle to make the $150\/month payments. I was informed that unless I made up the missed payments I would be sent to collections. I said I can't afford to pay $450. The next offer was to pay $300 for September and October and then they would start the payment plan in November back at $150\/month. The last and best offer was pay $300 in September and then pay $150\/month starting in October. There needs to be more compassion and more willingness to work with people who want to pay their bills. I have no problem paying what I owe. I don't understand a company that would rather send me to collections than work with me. Both Dignity Health and Phoenix Children's have worked with me in the past to get my accounts paid off and I have succeeded. Their medical care is also superior to Banner Health. I don't worry that doctors will be vultures in the E.R. trying to do anything in order to bill me.",0,0,0
GnOCDBNFgZB210EfrqhQfw,XcDLsjFWvZKJrok0dTA9UA,RZH2TH7OyM6oP9bA6C0yGQ,5,2014-06-14,"Chris Patrick is your go-to-guy for all your Real Estate needs. He really listens to you and helps you find what you want with ease and simplicity. Chris is ethical, honest and cares about his clients. I like that he is quick, finds what I want, and answers all my questions. Best part, he always calls me back ASAP when I have a question. Thanks Chris for everything!! You Rock !!!!
Carolyn V. 
Las Vegas NV",0,0,1
NFVYTdhwqOM1nU0xMj6U4Q,c2MQ_LPuvtiiKFR_-OY9pg,t6WY1IrohUecqNjd9bG42Q,4,2013-12-06,Second time here! Amazing food :) a bit on the pricier range but is totally worth what you get! Will be coming back,0,0,0
iPrwAkHQZ1r-lIF3_TF0xw,PUDJ7ra1EUtYwP649W9blw,gRCEObNuHtI61xR32ytqNQ,1,2015-02-25,"They add a $15 ""resort fee"" per room, per night.  There's no way out of the fee, so clearly it should be listed in the original price.  I pricelined 3 rooms for 2 nights and arrived to get charged an extra $90 on top of what I had already paid through Priceline.  At that point, there was no way to get my money back from Priceline, so I had to pay the ""resort fee"" scam.",1,1,0
prixatWkNraj-sxXUcwItQ,P2sQVHyHmy4WA0I7NI5hWg,bk4FIHt8ODRBPfqL4Fd2aQ,3,2009-07-31,"With over ""10,000 combinations"", there is a burger here for everyone - that is the motto here.   Indulge isn't a boutique burger joint.  You can have a burger as simple as pickles tomatoes onions and ketchup, or you can venture into the unknown with brioche cranberry chutney gruyere and turkey.  It is build your own, or sample one of their signatures.

I am a snacker, so I liked that the experience starts off with a sampling of their garlic parmesan chips. What would make these perfect would be a dusted Parmesan, or melted Parmesan with white truffle oil.  Currently, the way they are prepared and presented is a poor foreshadowing of what is to come.

Build your own burger is great. It's like a sushi menu for burgers. On the menu, one marks their selections with penicl. Choices go from A-F. Chooose your protein, (salmon, Kobe, turkey, etc) cheese, (Danish bleu cheese, herb goat cheese spread, gruyere) bun, (brioche, English muffin, wheat) sauces, (apricot chipotle, aioli, cranberry chutney, Bangkok peanut sauce, cactus ranch, honey citrus pepper, and more) regular toppings, (baby greens, roasted chiles, boiled egg slices, pineapple, grilled onions) and indulge toppings (avocado, fried egg, chili con carne, honey cured bacon, and more).

Kids have a four item menu that includes a peanut butter and jelly wrap.

It is very important that I record the appetizer list here.  Essentially, it is what would otherwise come with a standard burger.  Happy hour patrons and ladies are lured by the 1\/2 appetizers offerings here, but there is not variety.  There is starch, more starch, carbohydrates, beans and protein, or a small side salad.  *shakes head.*

Appetizers:
Sweet potato fries
Fried dill pickle chips
Onion strings and regular fries
Chili
Side salad

I think vegetarians or ""healthy"" eaters will still find something for their palates here, such as the salad with Bleu cheese, strawberries, and walnuts.  There is also a grilled veggie pesto sandwhich on the menu, as well as the Veggie homemade burger. (fresh ingredients blended in special sauces including herbs, spices, beans, and rice)

Sandwhiches:
Blackened or grilled grouper
Fried bologna
3 cheese

There is a list of signature burgers, and I chose the first one on the list, the ""Vesuvius volcanic,"" the specially cooked burger with molten cheese. It arrived perhaps 15 minutes later, a la carte.  FYI, none of the burgers or signature sandwhiches come with fries.  I like that those fries aren't there to distract me, it's why I never finish a burger in a restaurant.

Hence, I was actually able to finish my volcanic burger.  The unique aspect of it is that molten American cheese is inside of the meat patty. You take that first bite intoo your burger, and the hot molten cheese comes bursting out. Downside is that this is the only kind of cheese that so lovingly melts inside the pattie. Not a fan of American cheese. It tastes like that plastic pseudo cheese made from oil and water - that you used to eat as a fun snack when you were a kid.  Well, it is no longer fun, and I think it somewhat spoils the taste of the burger.

The Downside of burgers not coming with fries...you are still paying between 10-12 dollars for a burger, without the generous side of potatoes.

Service was friendly and attentive, but slow like others have mentioned.  Places like this I recommend sitting at the bar.

Overall, it is an A-OK.  The concept is great, the burger patties are very generous and well prepared.  I think the prices are higher than they need to be, and this place just doesn't set itself apart from other places of its kind.  Burger adventurers may enjoy this place more than myself, as there are some unique additions you can make to an otherwise standard burger.

See quick tips for happy hours and ladie's night specials.",4,1,3
FPVmT9hURcck34_yXStpWQ,9WjF9IKOYhBWQGW5RR5Spw,trKyIRyjKqVSZmcU0AnICQ,5,2016-03-02,"Got the Thursday special 100 oysters For $100, amazing deal for fresh oysters. Also got the burger, very juicy and tasty. The new dessert, forgot the name, deconstructed cheese cake, was not just for show, but with unique taste in a great way. The service was great too. Will definitely visit again.",0,0,0
jn67x4T5-lBdKt3Ape9bvQ,sAwlVmSQ1pz01KttY13u8w,jDlBRNOS7a7ap6M6AA-qIQ,3,2006-11-15,"Durch die Empfehlung eines Kollegen entdeckt. Nette kleine Trattoria Nähe Marienplatz. Einrichtung mit orangenen Wachstischdecken, zweckmässig und im Retrodesign. Hier kocht die Mama noch selbst und es gibt auch jeden Tag andere Spezialitäten, die nicht auf der Karte stehen. Essen hat allen gut geschmeckt, Preise sind ok, Service sehr nett. Minuspunkte gibt es nur wegen der Luft, für Nichtraucher keine wahre Freude.",0,0,0
X7P9oQQPVeAp2XBISZKXFg,ErreAQDbHF0KyqQVB3N1Fg,gNER9lE1Ma9FLm9MBsvYgg,4,2014-05-12,"DO:

Order the burger! And\/or the chicken tacos. 

Go on a weekday for lunch or a late dinner, if you like good service and a chill but fun vibe! Sitting in the giant booths is fun and they'll be open at these times.

Do NOT:

Go here on a Saturday night. I prefer to have a conversation when I'm out with my friends. We are musicians who don't have 9-5 jobs, so we tend to forget that weekends are different from weekdays, and we've tried to come here several times on a Saturday night, ALWAYS regretting it. If you like crowds, loud music, and drunk people, however, Saturday night is when you should go!

--

I want to try everything else on the menu. I'm not super impressed by the brews, but that's okay. In sum: four solid stars. I'll be back many a time while I'm in Cleve!",1,0,1
tj80KMvU4t66nC-vYHeBHQ,DSDC1QaSUgTVYU1mTZIEAQ,_myTPlWa8QRN5eavs-hNPg,1,2015-02-28,"Went with my gf, and ordered the fetuccini with shrimp and scallops. Plates a bit cold and way to much oil on the pasta. The vinegar salad had no vinegar, it just plain lettuce with a couple of onions, I would not recommend this place to any of my friends. I spent a couples of days in equator and had the same dish for 8 dollars, the plate was made with fresh ingredients and the plate didn't had as much oil.",5,1,0
I0JXhFuJBfhBNFpkrhKzxA,P1JqTh13dpAZ16U1ZPw_IA,fgskuH5aQq0ROHm9zst_0g,5,2015-09-15,"Seriously folks this is a rocking Ross!
Its humongous!
Two stories of shopping for treasures. 

Its crowded here and the line seemed a little slow. But I suppose that is to be expected as this is on the strip.

I will definitely be returning! 

I found a toy for my son. Early holiday shopping.",8,8,7
yDWE2hItyvHupA1rFfA5tw,pr9DdU6BuU7J3GF0IZDn3w,Y5qoU8Cau4ZbWMTEpbuWpA,3,2016-04-24,"There was a management change and with that are some pros and cons. I mainly went to Bazic for the fried chicken and karaoke (in that order). With the newer changes, the karaoke set up has been upgraded and they now have wireless microphones so you don't knock over drinks on the table with the wired versions. The fried chicken is subpar, though. Chicken should be floured and fried so it's crusty and crunchy on the outside, but the new chicken is dipped in what seems like a very liquid batter--the kind you would find on fish n chips. C'mon, no one should batter chicken wings like that. If\/when I go back, I'm going to have to forego the chicken  and stick to other menu items.",0,0,0
iUDAbbKEU7PuyM_j5S8kKQ,97ysU7zijkF8BKhyAAEZPg,kJAmLFgiIjtjULunpr3NNg,4,2015-01-02,Best lychee martinis! Im a big fan of the rock shrimp tempura and the spicy tuna with the black caviar.,0,0,0
FTvEmEBbf_h_T0tVq6hV3w,62HdvUizkv1vCeVmNlbX-w,lJL9CcZ7dvjfOd8k7EzHIA,4,2013-08-12,"Putting the cake boss to shame, always a hit never a miss. I have been going there since she opened, first I had her cupcakes then I asked to make me a cake for what she named it the ''Ken special''' lol,  The ''Ken special'' is a  dense coconut cake filled with decadent icing and  surrounded with shredded toasted coconut. 

The owner and her mom are super friendly and helpful, prices are very reasonable. Make sure you call well advanced before the wedding season to have a cake made, she gets extremely busy around that time of year, and don't forget to try the donuts.",4,1,0
yUM0D5q0uemS5AzjgxevCQ,i99DQhYPOYlPnU2n4zw-cA,wpJcD0Qv-q4ShVJYH0hMLw,2,2015-01-26,Pizza is good...don't order any of the appetizers. ..they were terrible...so was the fish sandwich...if you're going to order anything...make it pizza and nothing else,2,0,1
MIHzZvbwRB_6H22bTMCZNw,bm4V6Vkem2GXfrltI4cTIQ,dAmVTQ6ukuLh4UxTmBoRkg,1,2017-12-03,"A- What kind of a restaurant doesn't take reservations! B- what kind of a restaurant has 4 tables? 
C- even with the wait the food wasn't that great.. please stop hyping up places that have mediocre food!!!!",0,0,0
ggnlhfUp9lgV238JXFFqSQ,uOjsFbxe_oh7uB-fY2O2Nw,2DmTw0k3bcXuHdAyxO_bkw,1,2015-03-29,"We had come here previously and had a great meal. However, this morning we had an opposite experience. We ordered our food, drinks, etc at the same time - well before the restaurant became crowded. Long story short, ended up waiting an hour for our food, which ended up being not exactly what we ordered, and cold. Such a bummer because many in our party are gluten free and this restaurant is one of the only options in the area. Not trying to dissuade anyone from trying this place, just wanted to share our experience, unfortunately it was a bad one.",0,0,0
jeHrMoRtm2uHoqb57qwS2g,Aofw4GTSxQeYtbhUwD2ZJg,J7EUrh1q3lgENaoTrHZl_w,4,2013-07-11,"We went last Friday evening and were pleasantly surprised.  After first sitting down and checking out the menu a few in our party were skeptical as nothing jumped out at them.  Ultimately we all found something to our liking and were not disappointed.   One had the chowder and the tuna tartar, another had fish & chips and a grilled artichoke appetizer, another the halibut and the last the steak salad.   Each and every item was flawlessly prepared and delicious.   Hoping that they continue to impress and prosper as it is a handy location.  BTW, the beer and wine selections are worth checking out as well.",0,0,0
zqpOLHVg9LWMkwnbBxTDQQ,YEaoCr_rWMBtGylXCrsqtA,QZJpXx1TbOXqzLx6u6xmaQ,3,2016-12-09,"The food here is pretty decent.  I ordered a spicy Chicken and spicy Beef mixed plate.  It really wasn't that spicy, but it tasted good.
The service is kinda short, bordering rude.  I've never been here before and the lady seemed upset or bothered that I didn't know what the side dish options were.  Maybe she is used to the students who come here regularly, but that wasn't me.
Overall, although the food wasn't bad - it wasn't anything exiting so I'd try a different place next time I'm in the area.",1,0,1
yGdiEt6nwhBr9pDwdpNcCg,LooAeVfGYajxhtYsfdP18A,eu8jdbhsPfjNJqFL7Yn1SA,2,2017-07-22,"Just a heads up to all military members, you have to specifically ask for a military discount even if in uniform. Apparently it's a ""new rule"" to deter the employees from just giving discounts to random people. Makes total sense...

Update: Now you have to show ID while in uniform after you ask for military discount. Cause apparently there are people who spend $200 on a uniform and get a fake CAC just to get a discount at this specific Panda Express. Sounds like some employees and managers need some training.",2,2,0
69lAf8m9C1_d8Dos2LJ6Sg,Thc2XxF4WNzj34HOn8pbIg,uxmL96QngoslrtMXaQ80nA,5,2015-05-17,Amazing!! Just moved from Scottsdale and I travel to LA weekly. This has to be the best Thai food hands down! Seafood combination Tom Yum \/ Shrimp spring rolls \/ Chicken Satay \/ Chicken Mee Grob. First time and I will be back weekly. The BEST,0,0,0
fEGP2H2xxaTrz9wkGG5Ikg,AT2j97jjGozqFi35XDdzrA,CVP-SrS92AIWKRdtUF9B-A,5,2015-10-21,Excellent Greek Mediterranean food! New management took over earlier this year and created a fantastic menu complete with flaming cheese! I've been back a few times trying different foods. All delicious. Service is gracious and pleasant. Comfortable atmosphere. Being from Detroit's Greektown I can say with confidence this place is Opa!,2,0,1
uojlHghBg0k0q_-Lz5R5oA,EaoWm9C4YfQqKRQja2MxBg,H199XZknFNHInBW7qap1-g,5,2017-01-19,This is a small hole in the wall BBQ restaurant that serves up big flavor. The most amazing onion rings I have ever ate.,0,0,0
n_6s7rtU93nOh0AhE3mzLQ,MWk8veRduR8qd2KHmMtOIQ,uF7sXHXZUy5UuyjsesJ4Jg,5,2015-07-31,"Every time I go to Vegas I stop by here! Yes, it is pricey and it is well worth it too! The gelato is amazing and have you seen the artwork made out of the gelato? All of you should stop complaining it is Las Vegas if you can't afford it you shouldn't be here.",0,0,0
2ZJsym3Pn9w3Y9s53Wy9dA,zpjSQH3tXZJwRXrNJiHKUg,xFSCaBlcnDXSGFPUtYtuXA,1,2017-04-29,No wonder it only has 2.5 stars. Terrible service and limited options on a Friday at 8pm...if it's between going hungry or eating here...do yourself a favor and just don't eat. Well worth it.,0,0,0
wfZey8WpV8wHTQGvqXlVuA,btbCENlwS7haV103yDfoAg,mnwRtuVQEsIUomBchu0gwg,5,2017-07-18,"Went here for brunch for the first time yesterday and I loved it! The inside is very cool and they have a really nice patio (it was way too hot to sit out there yesterday, but they had the doors open and misters on which was nice). 

If you're into beer, they have a huge beer list with mostly local beers, and the majority of those are OHSO beers. My boyfriend had the Three Ravens, Boom! Dynamite and Peanut Butter Jelly Time and he really like them all. The peanut butter one legitimately tasted like PB&J, so cool! 

I stuck with mimosas yesterday, and they're really good too. They also give you the good ones in wine glasses, and they were only $8 each so a much better deal than most places :) I had the chicken and waffles, which comes with a spicy syrup. That was kind of weird for me, but not bad! Definitely not too spicy either if that's not your thing. He got the classic breakfast which looked really good as well. 

I can't remember what the server's name was, but he was great too. Super helpful when it came to questions about what to order and he was very friendly and always there when we needed anything. I'll definitely be coming back here for brunch and to try dinner, too!",1,0,0
zQ9D4F-69NHs6MrJBBz57Q,rt3MZtOmwB0hohjILz45DQ,0AQnRQw34IQW9-1gJkYnMA,4,2015-11-26,"Diablos. Oh man. That wheel, though!  

I arrived on a Friday night just in time for happy hour (about 4pm). I didn't really know what I was getting myself into other than a decent drink special. Of course upon our arrival the ""wheel"" was on $5 patron shots. Okay!  My work wives and I decided this was just what we needed to loosen up post conference. Apparently the happy hour wheel gets spun every 30-minutes, each time highlighting a different drink special. So it began.. $5 patron shots quickly followed by $6 margaritas, $3 fireball shots, $4 domestic beers... And eventually we lost count and cannot remember the rest of the happy hour specials we indulged in. Ouch! 

One thing I do remember is the nachos!  Those were HUGE and amazing!  For the same price you can choose chicken, steak or a combo of both. Lots of tasty meat, fresh guac, sour cream, pico, olives, jalapeños, and a house HOT sauce!  Yumm. Between 4 gals, we didn't even get through this gargantuan!  

Anyway, if you find yourself on the strip in search of a cheap happy hour in a really fun atmosphere, wander into diablos, sit at the bar, wait for the wheel to spin, and order some nachos - you won't be disappointed. 

Pro tip: check in on yelp and see the hostess for your 2 for 1 tap beer or wells drink to add just another layer to the diablos deal!",7,3,7
1qeOJkUH04FD6ak2xlMHxQ,errC6s4Rpkt-9CBki9r0kg,7Oxu3H9wMhia87opPVbwow,5,2015-12-30,"A week ago, (on a Monday) I stupidly put on my wedding ring set that was super tight to see if it still fit. It did not. I tried everything I could think of, Windex, the dental floss method, sticking my hand in a bowl of ice and holding my hand over my head to get the swelling down, but after tugging for what seemed life forever, my ring finger was so swollen I was contemplating going to the ER to get it cut off. I had heard horror stories about getting rings cut off at the ER and decided to try to get it cut off (that bad boy was simply not going to come off on its own) at a jewelry store instead. 

After seeing the reviews on Yelp for Jewel Trendz and being so close to my house I decided to give it a try and I am so so glad I did. They did everything to reassure me that my rings were salvageable and after evaluating my situation, cut it in a way that would not damage the diamond and sapphire settings (unlike the ER which would have just snapped the ring off). Both rings are pretty thick and soldered together and they were super gentle while cutting them, making sure to check if I needed a break during the cutting or that I didn't get caught by sharp pieces. After releasing my finger from its stranglehold, they gave me back the pieces and suggested I wait a week to let the swelling go down before getting it repaired. I was so grateful to have my finger back and asked how much I owed them but they charged me NOTHING! I was so shocked because it was a pain to cut through!

Yesterday, (Monday after I stupidly put on my too small ring) I took the pieces back to Jewel Trendz to not only have repaired, but to have sized as well. I was told my ring would be done on Wednesday and it would be $150 for both bands. I was shocked again! I had one ring resized at Fred Meyers (in the mall) that had an incredibly thin band and was charged $80 with a pick up date of a week! Well today, (Tuesday) I was surprised to get a call from Jewel Trendz saying my rings are ready! I couldn't believe how fast that it was to get my rings back! I am incredibly impressed, the work that was done is beautiful - I can't even tell where the rings were cut! And they fit now! I cannot recommend this place enough - they have certainly made me a customer for life!",4,0,0
250MgI6gW7Qnfp2vnKSImg,SzJG3xxUFUdI1yCyQgk3cA,MDoI5wE1eCLEZUNL-IVerg,4,2015-01-06,"If you come here, you MUST ORDER garlic knots. Those things are amazingly delicious. We went for lunch and it was super fast, had a group of 4 and everything went smoothly. Our server was super nice and efficient. We ordered the ham\/pineapple and it was delicious. I wish there were more of this place around Arizona. We were in and out in half an hour. This place is awesome.",0,0,0
0xYZoTRtGmsmI9U8Kptueg,XgvXMFNHYN7t_ywrOo-o0A,HrppuvgMdHCCWw6UObirrA,4,2017-07-13,"Omlet was great, better breakfast than most diner's I've been to in the Cleveland area, and there prices are some of the best I've seen.",0,0,0
_Jhe6RdlHBC3AwphbumucQ,3kTrXSiAVUdAbyBGt4Deew,001jVKJHdhU2z_m9xTgOrg,5,2012-11-04,"Dr. Paul at Agave Chiropractic is fantastic. Being a new patient, Dr. Paul took the time to explain everything to me as well as made me feel very comfortable. It was very obvious that he cares and only wants the best for his patients. Highly recommended!",0,0,0
WoEAXH4C8GBWJOoR66PALw,Kfqe8HM4kfH5jJdCVwzMWw,rOKEgdzmhzT99Ob_OmPE0Q,5,2016-11-24,I've always loved wings so when I heard zipps had the best wings in town I had to check it out. Originally went to a different location but I'm glad I ended up here. They have THE best customer service here! the staff is always great. Especially Alicia G! She's amazing. Such a sweetheart! Definitely check it out! BEST ZIPPS IN TOWN! :D!!!,0,0,0
uQF811bcB8vX9nF4nxUTPQ,YzwOaSDokxrH7EBjFPvvaA,BJcKLX7QK0u2nbUTYM4sNA,2,2014-12-07,"The food is great, the service is terrible!!! In the last two orders we have had they have been messed up. In fact, when we were there today the table next to us had a mess up in their order as well. They also had two people walk out because of how many bagels were out of stock. Then we saw a worker answer her cell phone and go in to the back. If they paid attention to the orders as much as they did their phones they would be an amazing establishment. I will go out of my way now to go to a different location. Such a bummer!",0,0,0
sg66ltRGtGeGrp8tzJFrQg,SuDCcU9EcNzQDYYhrGu1sw,XF6GjGQE1RuYRscIi9rxKw,4,2013-08-14,"The pitas are made with fresh ingredients.   Lots of choices available.   I had the Chicken Souvlaki pita and my friend had the Beef Gyros.   The feta cheese they use is really high quality.   The chicken was well flavoured.  I opted for the whole wheat pita, and it was pretty good.

We were both impressed with the quality, the nice environment and the friendly staff.  The location has free parking and there are a tonne of stores around it.  Its close to the Walmart.",0,0,0
0Olj2MUxTWTgLlW0C69vnA,t7b1lU39lHosuU9_U4jeuQ,gSPqD1DR3lzgoaifIhdF_w,4,2014-04-01,"Stopped in on my way to Stand Up Live Comedy Club, had a wonderful experience.  Friendly bartenderess, good sushi roll, excellent job!

If you're downtown, across from Cityscape, it's worth a try!",1,0,0
9gcBsLnmVv3DlMIYga8x3A,yypLU1-65sD8cN9G4Kwvdw,q9RzVkw_pvk4upiHv0EUvg,4,2017-08-19,"I came with my husband & another couple. No cover charge for us? 
I read lots of reviews after we went saying they had to pay. Interesting. 
I didn't order a drink so not sure how they are on price, but enjoyed the free bowling. A lane opened up right away. The pool tables were all full though when I went. It wasn't super packed for 10PM on a Friday night. The decor was nice. Music was good. I'd definitely go back again",1,0,0
-KOWeYAM_MLEB4tGo7gZSQ,8LIRbIgdGCbrnavCfwH52A,eqg6UyuVLwzAplUvN9UkSw,5,2015-12-31,"A real local ma and pa shop. Love the unique menu items.
Had eggs benedict, could use more hollandais but the bacon and brioch are excellent. 
Service by Nicole was excellent, thanks",0,0,0
qrEYXGssQDGS9QYFgm5-7A,ojT9F7EuGFvuxvnUmtgEWQ,QcdKTLeP3J5Ki-fVcPZkfA,5,2017-11-27,"This place came in handy when i needed it. Was sick with the flu for a few days and when i craved something that just happened to be donuts at 10pm at night these guys were open and saved the day. Delicious donuts, fast and friendly service! Greatly appreciated.",0,0,0
9-jJRJsbtYuxeQMVZVXYbg,WF_joFAteNbsKTMl3112Fg,SzB85-8tmDEvoapZSDTBkQ,4,2016-05-09,"Nice place for the price clean , small but it's always parking outside and gas station right there so it's good if you need grab some food really quick",0,0,0
If4m_MtLFhgd0200z5xXHw,cv2350a9GpY9u4j3JjNt9w,CbUdFYuiSA-7IyGbccJLiA,3,2015-09-12,"It is a rare occasion I don't cook. So you can imagine how happy I was to have a night off.  We decided to order Veal sandwiches, my husband had asked for hot peppers. We needed a magnifying glass to find them. Mine was medium peppers, again barely visible. Little to no sauce on the veal.  Can you imagine my disappointment? My one night off and what I craved was sub-power. I remember the California sandwiches down off of College  and Grace, Toronto. The veal sandwiches are so big you need to share it. And hot peppers are mind blowing hot. No comparison. Oh well, sometimes you win and sometimes you lose. Guess where my next veal sandwich is coming from?",1,1,1
FIL1FxaBrSdjgtSbkwUW3g,FcWu03iLuGYGHbFXO556pA,GJ_bXUPv672YwNg4TneJog,3,2017-06-24,"Very meh. Super meh. Everything lacked flavor that would make it stick out from traditional Chinese food. 

Had the pea leaf salad (good but tasted like every other Asian house salad you can get anywhere), Sui Mai trio (best thing we had most likely), crispy Buddha spring rolls (they were egg rolls), asparagus, twenty vegetable fried rice (tasted like regular fried rice), and the Ants on a Log (pretty good spicy cellophane noodles) but nothing stuck out as amazing. The Siu Mai was extremely tiny but the most flavorful.

Our dessert was the best part of the night. Got the churro which was okay and came in a glass of hot chocolate. But the mango sticky rice was a mango jelly with cinnamon Rice Krispies(?), and cream. Bomb. 

Also everything was dressed with wilted watercress and the plates were very small. Our server Angie was very nice as well. 

Tip: if you want a better table, I would request ahead of time. We were seated somewhere else and asked to move, there's a lot of hidden corners in the restaurant that wouldn't be good for entertaining.",1,1,0
nqCrYeEu81GJjjWKrkwRLA,nKLmmsWN6wJIrDXyMb_9Xw,eOI8wM9EEGzsefVaAF076w,5,2015-05-18,"Mi Ga has a really nice and visual menu. All the prices are fairly cheap and food is so delicious. I had the 2 meats combo ($11.95) - Meat Jun and Spicy Pork. The meal came with a salad, potato banchan, kimchi, steamed broccoli, bean sprouts and rice. Everything was really yummy. The salad had like a semi sweet pumpkin? dressing which was really nice and perfect on a hot day. I love this food court inside the Korean Market. It just makes you wanna try all the foods they have. I could really eat here all day long.",3,1,3
3Y7pD53aX3lHtZbac8xNoQ,eqjB_0JyzaPg70CBzIPqIg,yBfNLAYCaPE4QlejNCWrDg,5,2013-03-13,"definitely a sketchy area, and they only hold business hours with no weekends.  this pizza i'm pretty convinced is a close to East coast as it gets.  They've masted the idea of making it taste ""EXACTLY THE SAME"" every time for the last decade.  Same taste every time is the trick.  They got it down and the crust is fantastic.   Definitely get to this place and tuesday is the lunch special and they have a happy hour special.  If you're a fan of pizza, a true fan.  You owe it to yourself to give this a shot.  This is my favorite pizza joint.",0,0,0
0hFt8OsxPM-jq6xuyUJGrA,4qJME-01inmlf4ysMKPeNg,hSU3MbB9Yu8MlybxfmABeg,3,2013-02-09,"I have a quandary rating Maxi's because service was so sloooowww, but the food was absolutely delicious. I was so hungry when we got to Maxi's and it took them over an hour to bring out our food. Mind you that the place wasn't busy. There were maybe 3 tables including us. Even bread took around 20 mins to bring out. Yes, it was fresh baked, crispy, chewy and scrumptious, but why did it take so long?! They also failed to bring out the pizza with the salad which left me even hungrier. Salad by the way was a pile of lettuce and nothing else for $7. Now for the good stuff. The pizza was superb, crispy crust and super flavorful. Chicken piccata was alright as were the sides of pasta that came with the entrees, but the absolute best thing we got was the penne with shrimp in this incredibly spicy vodka sauce. YUM. 
Bottom line: Food is good, but the restaurant is so slow. Order takeout.",2,0,0
FOaWT7_JJNWiNUA_ZdU6Wg,-w8d-bnIGXisZ-buLqVNUA,2weQS-RnoOBhb1KsHKyoSQ,5,2012-10-27,"There really is no other good buffet place I found on the Vegas Strip before going to the Wynn. Their dinner buffet was phenomenal!!! I went with a group and it was astounding. The crab legs were already cut in half so it was easy to scoop the meat out. The Prime Rib was very juicy and very good. My friend said it was the best prime rib he's had. 

And of course the desserts ;)     They had candied apple, chocolates, cookies, cakes, you name it. 

Definitely if I go back to Vegas I'm stopping here again. So worth the price per person!",1,0,0
m9S2nQNWg0uJ8IIUbYoksw,qt1b6zXExL-uoJGRRouQYw,B-_lsTh8uZx98Fe_esk1aw,2,2009-11-14,"Pass on dinner if you have a choice. 
I ordered off the set menu since it was a work event. The salad was probably the best part of the meal. It was mixed greens, pine nuts, goat cheese and butternut squash. The squash really differentiated it from other mixed green salads. I ordered the steak frites. It was way too chewy (I have my steak medium rare). I only finished half of it because I got tired of chewing. My colleagues enjoyed their steak so one of them tried mine and agreed - way to chewy, he had to just force it down. I guess it was just my steak that was sub par. The dessert was a disaster. White chocolate brownie was turned into what tasted like a dense, dry cake mix with a crusty sweet bottom. Most people didn't even finish a quarter of it. It was sad to see the waiter take away plates with most of the dessert on it.",5,2,2
8pcgT-z7OGKaFHpHnlqmkA,JGQSrjYYngp7AESTRhqAPg,APPZiUz_CEvR_--qY-tbig,4,2011-09-07,"I go to Pacific East only to have their Malaysian food.  This restaurant seems to be the only one that I know of (please let me know if I am wrong) that serves Malaysian dishes in the area.

My favorite items on the menu there are Hainanese Chicken Rice (poached chicken served with chicken-flavored rice with minced ginger\/garlic and soy sauce), Nasi Lemak (coconut flavored rice served with curry chicken, deep fried anchovies, picked vegetables, hard boiled egg and cucumber in small portions).  I've also tried their Bak Kut Teh but found that not so much too my taste.  If you enjoy a semi dry curry dish, I can suggest their Beef Rendang which is a very traditional Malaysian food.

The service at this restaurant can sometimes be inconsistent, especially if you go during peak hours.  Otherwise, the servers are attentive and the food comes out of the kitchen quickly.

I am going to try to visit the Pacific East location in Solon to try their food their soon.",1,0,0
