user_id,name,review_count,yelping_since,friends,useful,funny,cool,fans,elite,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos,text,date,likes,business_id
wAH4NPbnrfQjO63HUwsClg,Steve,1,2014-04-02,None,0,0,0,0,None,5.0,0,0,0,0,0,0,0,0,0,0,0,,,,
T8KuJI8zXV5bljwgGfD8xQ,Vincent,12,2011-09-22,"Su46CB8DFc837-bzpTOtbw, g1Iq04n4s8qVWC6ivohuyQ, Fjylak6mPm5JKANFy6_MfQ, J04exekcTE2mfmef2-j-Yw, zFvHFdx2lDsxnmtbpf79bw, CzDHRyia82Z8DnCh9Vk7tg, 64Yoqa8t9AC7qRG_1oUaLA, xF-BPsc6WAM3GshTGmd0sg",1,0,0,2,None,4.25,0,0,0,0,0,0,0,0,0,0,0,,,,
edTwEJEOdn9i8WDAgMk49w,Savannah,45,2014-04-07,"dHPAUE7-OstXb4hrRpHsCQ, ofJrGu6X8CY2ukXcg-rsaw, xj_hlbvcwrxBn-S7B_ehfw, MfMadeYXbD6lgnzzxhWvgw, NpfAIi5g6Q2c9p_AQXJqbQ, u41wGWS89mHMp4L7pMqtyg, gHtUu8PNyKA-VlpioMNCUA, AktAPHKL89wO7-NGib7VSA, gYnHIJVFRbnGtXwlVgwmNg, YMgZqBUAddmFErxLtCfK_w, u_wqt9RshdZsoj8ikLqoEQ, mxUjNLKNdrgDpBLBwnh0Xw, fCPJEOfXmgSDdTl4O0ALhw, 5NuUJ6X00hGIN5_EvIrbdg, DXFFi6zCBpbxmmVoVj664w, hZukHMrAekPuzNpHL-iqZQ, -FBNCqLsQ-siYV3M5DvK-A, _vIbTwpA5zGfKe0RUpiXsA, WAl14c4RKpYHrexm-0O0PA, s_Zh5GjsqKQYCMhy3CANUg, oG9VFtr_ye8v2tDnS3NOYw, i_DR3vdE73nVm2GlMbGpGA, j48F6cnxcluY6akvGEsFgw, ZBlWx4C-ad-z0vzAPWO_mQ, NtVJCzJnLy_SOyLCSAJUGg, y-mdaSH-wlpocT76UASC0A, EIKa1xJapcV2wfVz2VbSOw, fE5ICzgRAnkz3MuKSAjjXw, tskn4kkxmfCw30_ZF1kfsg, OPcNRlIBaafT8ajRpX5E6g, brSkLVmcFCD75QX86EWAKQ, JcYv1KdFibXqKnKvp51FfQ, IJ4mEUQQe0S8z5-LShWx1g, ENEFSytA8lbdv6wLcJ1geQ, kbJeRTki8F984KdOlibxzA, slm_RlNeC1nh_PZbdbOKcQ, bTJ5nDarvZBo0MONE8rKXg, ZtWi1WgfiiBlKmBA8VS4NQ, IDJcc7Su1CQE93BADym3Sw, QMYpUNwFLKFFWLdFZ0VAJg, 22p-uBzS7OzZgHFvapESjQ, Ej4oWnY3rvF3ghZ0kt7EFg, e_Ycp76Pkx9mm9cOKRcgGQ, oVrCT3I-04Xn1arPBCnn3w, 3WWDLLz8Lp6ZL3uKoR9W8A, c9XWcmxRNVZtcKOoGWHdAg, MmXSPen6VitSuX_A_Fn53g, 1qj6mH6MKIeRrMjm44i6wQ, nUN6kJmhSoKMfz2zxhUbQQ, VgrvV6RTVXse8sEtxiJwWQ, 8g3QoBBVCPOzhoj9ICkDmQ, FnLvb-sLVJ6YMzP4P2muow, KMcOCNtsBip7Hh7iBN34mw, 3tLPT5PzOemSed-ERxwSQg, rKdGiLfeE55TClso9GtjsA, 6Z97T9MJXcIv22hXXY_SLQ, BruG_YA29oPIGH8fk3DgLA, H5wdoLgODRkFcfzZ-AAH8w, mAGK7T366wtewh2oieXI0w, t49XHBUlq1LASAbQNuGBbw, ejZkR9EAuWwJqZUnPxLO7Q, BJf3Py0DvnHi4oeAc0DyKw, j7n5Q2bUZOUazdwc29sCng, aLc-ZYOeX83qiHtqyZQhEg, ybhaOzjAQvAbb5ctrY9-wA, I_UPTC-Csg1hqSnpdBGrIA, 2CPznDdy5cnOb5jm2RDqbg, YwNzhCM9yT5WnsHVTMAqlQ, jIh8OsvCGUX_zzi0DbU4XA, Fwa-B6NnelfkISG8D296dw, QCIfrBN2tthQyZAp5-3XQg, 7sTlqVT13DC0qwTEirxA2w, a1_cRZwNkJeE_qv-NXHlAA, IX7alL7WMg_cpMYUp7LMWg, WHXztDk60SkAjyfibMMD3A, ME2NJZ77Xcl3_ESQCATdcA, O8KvW4mrKmrKArHKu_SMPA, 4dQcgv3LCWRPwvbTHUiM2A, bivRZ7s6Z6cZsu1u_YvbQw, x_4aLlnZLemLtNo206lIaQ, qD4WP53XJtRiqqHuAqVypQ, jvFYKmBB80FDql8euBtl4A, iyjJ0ARfpQnINNuu3Qfguw, ZyJD2v2-BcSDWVW4IkQMrA, TGk5vjg-xTREPuKa7kEfkQ, wZMS_PogmM77_9gpUtPL7g, IgyBDro2F6o7eKxcAUhGsw, HQdFbRhnPTXP6qMrWktyJA, IQLujHpfJlgLH3hx7gTxZw, 0Yt4yBKxcWWtaHN4UuD_-w, -rcRDdO_dQgx24TKlkVMUA, 8yHxLVq6TzwuJLGqdCy5YQ, HUX1p0y71x_j-5VWz4tB0w, R4VdvVSYK61_pbVtMjL1eA, RHhvvRSsj85q8MhQbG-DkA, n4PTluvTaSUsmNSWaIpEgw, ProIRW2Ig_rCiF5xqoM4pQ, OwwFx_cQU6AiKhgBWaMoYw, m8PVOtgCVMhnT5B0tEBF_Q, YKtYB-MuNYC7PyoSjoSqew, kZwBsnHiCz-hSpGzZRGBnw, cxyMWDmcrdqPQg1BMvIKiw, Cdz3kh54mRvNRCzy6glpsg, 3qSkqoiBq5bZt53Jsr4Ysg, O5CiwQ3e_oy2HWTXrTv8ww, FJbXQ2u0oR0SidswbV_kxw, eHIhrjjsp_39-ed4ew7itA, 6pzA8EDhHgW3A5-rBObhBA, UvOdqaRtmzTz3DHWfmqDYw, yRYNNPlJz-iF4JKkgkXKBA, k6J9Cd-ZqnF6NkuUgfaJbw, IIseMf8JBiZc1rBTtZstHg, NqC1GuvK4a6w4hpVlLRfNg, ZkNGMCKRKF2gj1QtJS5owA, df4qyRgPB8VMUpZWFx7sjQ, dfQ1NTHZy0KZhOfeFK_nng, VSLeGIBZvjjA0-h1VjqzsQ, f82VnqBOwKsmszVQ5Y0nsQ, 5q_bg7tqLMdbSNsYCDebPQ, lhWvuYZFgjdWihnY7beS6w, wjKZZ7z3u4S0V1LS1BjmyQ, D4J0X3XTTnGNozHFJFPHlg, 5KZS8cmUhoGTSjxY8aWwLA, J8EkqHZmM5ZwdIrTTUCHHg, CGEqQf8q8BDuAty_GXAoqQ, NhgU7RhuYYFmpkb1jlYJ6Q, M6v6CZelcYNMuR_mvl4E_w, aIvXjKcKLUtA9RpG0_AYvg, BdNLXsMX0XswLtrU5VhIVA, X38-VcqPImjX3e0oRSKKkw, _m9LBP3WC1sgAgOOr3qrog, M4XJ8E1p2GltGaanSnK_Lw, vByDcdDYQdgS6g9kllIVMQ, E05J5Fl2KMuob0vlUswLLw, ierqPx-n-6fr6gHF2gNUqQ, 9Lou_yNkSp9WfDQlarR5KQ, 50hWPAuVFDU8J_zpgQVW2Q, iy_5Xnu9KrXDSF4T5v-7qQ, uwTQX3uApHFlUN8n7ruJww, kMEwpfZRuDFlATFjXHFNDQ",10,2,2,3,None,4.23,2,0,0,0,0,0,2,1,1,1,1,,,,
qyj8dRF1JqApy9PK8p0RTQ,Stacy,2,2015-11-03,None,0,0,0,0,None,3.0,0,0,0,0,0,0,0,0,0,0,0,,,,
zRGDC9w9z-SC5TAkWq2b7A,Beth,1,2015-03-20,None,0,0,0,0,None,5.0,0,0,0,0,0,0,0,0,0,0,0,,,,
t7QryuLk5Ad3GoVAUXbrvw,Hayley,2,2017-03-13,None,0,0,0,0,None,2.5,0,0,0,0,0,0,0,0,0,0,0,,,,
ZfScXEv9kzrqSwrjf9FCsw,Joel,1,2015-08-15,"mwyUl6HBQJOtjdRcDqDVcQ, rp2L4n_STIpVQpGgVUy8-w, N9LnVw86CGrSZTRjBCqxAw, N9A6lz91mmYUeEettzgXDQ, 1CHNlflxj9qvhW9YRDuoew, cmTduX-mdEmc_xLck8rGfw, -m4RdIWB7QwnHGrRaP-tpw, SzxXuMDhi-tffWDOlWzqNQ, hCWBHc2S1D2S33yDVYfkZg, A99LMib87u5-jad--9m2wg, DYQY2t5mkNSLYB4WCmjrWg, ISC-OfJqTDawIsRKnCW7sg, Pg8EnNzpk9LrOEG4pvsJcQ, RGzY378Bnw032K1UE9Vksw, aoo_643XlrZ0GGFTJcO4KA, wUH8rkjXBNio8PKdnxepbw, B2HDoWNIzLlon0IhS1cmDw, 9UCcFnxQn7PPR93LgY8-4g, EznRp5Li0-9kps-D7iJnEQ, W4lSGqH4IL2nsz5gNSqiiw, L9ORKIVRfVEJ4l1yt-8VVw, 8JlCVzkPTh3Svn5SQKGBgg, Tb0PG9eXDYah-6mIk5w0tA, eovHrY2KmUX0ZzX9he3osg, Io_WLeZ6dqGwYBbVntMwug, hwQ6d7_zCNB8IoVU-r1AzQ, oai3yHB43qMnAJeYjQGirg, enB_5EqM4h0PTGhrW-qV_w, B_09GulchvaF_BX6RbR8pA, ODzh9ZZz0FpMQXfhsfUZSg, XkMMxZIm_yfxboDHyMeRvA, Vl3e2FAdo-nT8bX8jx8oBA, yICtz-oUs6R88WIXNcTbWA, -DpZHR9PcXJVzPSq5agEiQ, 9Csc3fiP-eoNUJobDJgn0A, 6PsPaApIwYv0AdCSwIP3aQ, e73-DYHd2S0St-NFWuG4Wg, NT0qlEWAzKPdpwKjhfXKOA, msaL7njmy5UvscAT4OWa6Q, czj5U7Fnnvl4yJ0KR51Kew, 2bZSeHhhmgHtik3amVIKSw, OOo3m1fhcVe9v5qzttMYGg, d5yQmZ15sqP7a4xFQsB9OQ, PIlpnD31wQQma7WgNsanMQ, x_7uNqQvZcKwTlt0eSi-zw, uVef8f3vQ6kefK3eOg80Kg, BF9auTm7iKFADa585KwGvA, pdJ_gF9PM4hSeirHNGUQMg, 25odeY2EgDDhdrIJeg14gA, ijMcetUB5KXxGdU5U2Biag, P98qvi6JB-Mg3ye4gzo6wg, mJ4oF04Us_UbeJt2_yvKfQ, Tcz8t04Mv7N9Zhqrd2YinA, LZ6_gns2PH1LGAyKQd4qXg, MJvJiPKf-A85OuF3uMatWg, _Mh2jb8FPlF89XbPXlCcqg, Y3xK-24tqvEQoTzbFmerdg, 268nshaLwOisN4aCiFQLsw, YvWuHZdWODx9756zs2iCCg, So_b0irwKgUWrfzkmSZXDA, v2QbQ-gEg33FqOR0bxeZpQ, DAPLkix0gIZHgA5WRmY_NQ, EQrZwERl3raz9F-HZ6g2HQ, eD5Ly7v3lPYO7vrdgUwkYw, bD9aPn6l_-4IhvRYtuAuvQ, eAZBRcK2Tm-oguaXgA6ciQ, IZUW4dau7DlrxN7fZpWK5g, bs-cNON3aScXHEsQX3thNw, fcd801L_QqwwwxIXVA0vdw, ID5RazaQ4y4eCCEUayWx_Q, XF8U-D-2k1n57l-vIXs4hA, rBMcEpNNjy89_2h6YiwPdQ, Yy3ZXEmXEt1ObelDiTOQ1g, xDSmoSyTOwY66W92pGfofg, 2-z8dKtdShEMQW0LEFfTmg, y1JZMXBaz6X7olCeRCnSlg, jI882U05ts6zUKeUS9jd3w, 5h7uXbho2BsGZvyp-KR6xQ, tdnYvSfnlLMZIAdO_zoHXw, 3MFIWa9RgWQiLnyypnV7-g, U9tBJlOvWd2sj81gY1bFow, DpbL69vCoFdcKwgE6tagZw, PIjz5FDjWfeoZsmPjUBF5g, oFSogteXrFaLyjJNbA3wjQ, qj4dw4Pu5Ccu1ah6BPrRug, F2rSnpMZz8amMC_g7Vy1Jg",0,0,0,0,None,1.0,0,0,0,0,0,0,0,0,0,0,0,,,,
4OVOs9jFCs6-BweUn4VDyA,randy,45,2008-12-13,"rTyn3YHLhXyIJwRfqeRxEg, pZ1aqS1_ZP4SDDHHJaBMLQ, j877Vvba9kuQFs18ShvedQ, 05ZXca4SvXMrTACB30gNqQ, et2B5cKGC3MZujEDmH8qzg, p-R6n3CvmsNYRS3hEOTh_A, unmKjmxFRi0q-YX33NIaxA, fveWusBWMep7B3pqlTbnAg, 7hvAwG6ioPDFA54YywaaoA, RAT3euV3UxWFcs68L2zegQ, jiY9m7vFbzq1pOBlTCphtg, a3RWPP8PvlrpLAwdOY4l_w, SqFiqu5tZ2oTbiD3bo73tg, Qp9srC3mWuhJKraB-lT6QA, WOx0KI0HXD3vIIX_G0-CIQ, wQBrO49OJFkV19gN5vRD5w, 7cODjbLalDdxfh2AbHBnLg, UGzEzr91QC4Un4YBu-YAIQ, Q_8qAEFkzrzTVAJhLsxmBg, nrt1X1_uReQZfcB8L3RN0g, 2AFr9Q5cfWh_lkj2ChykDg, 5j98s_sSqJ03QvX3u00Zeg, aF-eeNBd18eXJtxMM3sqww",47,34,7,2,None,3.96,0,0,0,0,0,0,3,1,1,1,0,,,,
4Z-qVQ6rbjaUKAT-Z3uZTg,Ellen,1,2017-07-16,None,0,0,0,0,None,5.0,0,0,0,0,0,0,0,0,0,0,0,,,,
XgC-tldjfHKrN5EOQxEBQg,Stu,119,2009-11-22,"A9hOeI18jZUDKBuIIyhR2w, Cvvu2V_FO3FjxIHpartSMg, 9h3GjDZbkD0pQsx-e-gr0A, CJXmG2wLEeIM4ou2lU3X-g, MROrPQjGsqxK_uHUb1oXNQ, nE3bDP0cL2pNbmBeBwowDw, 7Qxizne9XWyPHOuEZvdFvw, O9CtMfcf0hMbhTV4JrJSFw, 0lQpHlyYntsfB9ss4wKe8Q, esEVRHy5j7oDBPpWPfn9lg, YsQeSdrgdme-Yug2hr1HUw, VTHKm6RzVNr7FPvXabHgWA, OycJyE37j2cXWUQ0GFftAQ, jDF_5482L9G_3YzO2W9jdQ, lqQ4tkamFb9AmJuIC0qGlQ, qtma3DAzL2jORuzzFnvPiw, -wJQh3KOuLRUvX2TlfugHQ, uVOLLjTnrDWHQ7qIjlLMvA, sKmcW5pucs8uTPuSq-P4QA, RX0GPUmx4wJ8zxP1Mq0tPA, jUsV1I90FsuzJVoyMAacrQ, _XgUz5y_G0x2qrnpkhNqpQ, 6ZRGQmThu_XxNU7JGQ2lMg, Nk37gBv2x4D_MPfSPtNDpQ, 29P7SRQo_fNnBff9iVRI7A, WhIv7QDCu94VzEsuizGhYQ, 3vTf1xay9Oewde1BzakcQw, DOgp-UwT35HmIE-t_EhzvA, gEiXayZXwGgZaZl8IxBn-A, GY7z6GeM9bDVVS9_TERCBg, HHR18NGsca93-hqxRQ15Hg",8,1,8,7,None,3.39,1,2,0,1,0,2,4,3,3,8,4,,,,
jga8UoTtSymPl01nNkY-2g,Jacky,2,2017-02-06,None,0,0,0,1,None,3.0,0,0,0,0,0,1,1,0,0,0,0,,,,
MQhzytRExoa91W4pk-sqEg,Brad,5,2017-07-01,None,0,0,0,0,None,4.2,0,0,0,0,0,1,0,0,0,0,0,,,,
T2C6FGiNPY7r561JoIzABQ,Susan,1,2011-09-06,0BOZThy1qw1OHai_1YTSAw,1,0,0,0,None,5.0,0,0,0,0,0,0,0,0,0,1,0,,,,
R475w3mFfIWnD6Ehih2AoA,Cass,2,2014-05-20,None,0,0,0,0,None,5.0,0,0,0,0,0,0,0,0,0,0,0,,,,
R-k0rWIGG2k4j1oij591Ww,Deanna,2,2014-03-29,None,0,0,0,0,None,1.0,0,0,0,0,0,1,0,0,0,0,0,,,,
ZHoF3OYrBvt32LRJ_jQkJg,Jeanette,17,2010-11-23,"cevU_Q8vQRNVhS92TFxveg, mFeYHx2ogX6-A19erjnw6g, 9ypOMzaJtP4_iwp3L3nQLQ, _jKYrgdpZDjJLe7efePPXQ, lpvpL2z51kxOWWEJtILueQ, xAJ9qMdLKDwNMuIlMSyJRg, MwQRFvabHHcqogXy1kE3jg, vj61z-q-xW3xlTJvpQzYHA, tBs4f8IaHmcxSuEk5_HXKw, gmrPM_je5myA4do1nx_kRw, bcI2RCJiuFpR44GUeFSbSg, YvzM59-505OZCydCQn_g_g, XQeX3T9QOxIboK0yQjo1cw, js8JBxqlUlj1whVsPi7eWg, aT4E2duHEIsb0PsLJGqr6Q, jqfeyg2KUHBmsTy0iG4OhQ, vQS1WjXyQGSDjA7KBfmYCQ, oWmU-ADlWFg1b3Jg9fSNXQ, y5djlHgtdUVU1DMN7hYIEA, x0J34WCdNYAuPBXlbnHlZQ, TsrNX8pMo9RPcnJVGVPQyA, wUJemeaExYXlHz6e19x8TQ, 5G6TZmD5c9qUKG0V7NhOBg, Kfz615u4vzQS8GieDUtRkg, e6yMAiuiZaqKCBb1kV0E1g, 43WiflwfTbmjizIfxvQ_jw, hALjYqJJ9BjSJ9pclYB_6Q, qz5C7NDFIX43Krc5TU3xIA, BYvVnQ9axIMHwLZjBsiYDA, Gu7GoUjlwPFzSRBf4QzkAQ, L_OA3gV5Bp2PWBHWIk-2EQ, A11-c9NeYOL4nm2er-o4mQ, q7Ui-SiAeYTouSFRsl1tjQ, yghbBPvFLjKEi21W_BEesw, _nFmE-lGcvnNqME2ggPGhg, UC5EWs-LrHSo_ZZ5vD8mLw, w5BY1VN5aeQ3OXKRnhJqpw, d2BKBFH6v6SCh4eQ1BktYA, 2On48GGF9IfIXonlTWVSjQ, 8Y_Pdwck4-Cdtfk2VF0iFQ, PzVXsfffLjUDwcWltSfKLA",2,0,1,2,None,4.94,0,0,0,0,0,0,0,1,1,0,0,,,,
lma0FTYMLE6iYRDUPE3Iig,Mary,9,2015-01-21,None,0,0,0,0,None,3.0,0,0,0,0,0,0,0,0,0,0,0,,,,
sS4FaGFC7U-lymd4c8Xr4Q,Dice,23,2011-08-07,None,0,0,1,0,None,1.96,0,0,0,0,0,0,0,0,0,0,0,,,,
riaO_Lw2qfLBu22FpdMA_w,Christine,33,2011-02-27,"HwI3g6xYDMm1DF0X8Wy_Sw, md_Z2cZ-pouBWJqs8BpLNQ, Bt8ybAx-sd1FB17akgOc6Q, 8d44CxOytYnthdnYjykn_w, m5pWBUtKjJjjFo_ol_x1yg, W-ZZghWYnQxNmTIIAyYK0w, ZPq4Uo-vsQwWYIMP8VKlAw, EBdCO5onnSoWsom-wWZJww, ZcWu5i_JP-v1jPv94iElUA, QiAAZRW3HuQcqOck0NxcQA, QCkgNBrtAk4K3iEumJxgvQ, aYn0FlFWftufMjWAwdAHcA, caucI_rcYghIQdJ_LHgVXQ, SEPOsM6NOcCD81ofcA-iLw, SQQx-cndixyuELDVT7cIvA, ouvVG7316vrQCZuGGM9k-g, t_KU7AZhUdkeOPS9IKixkQ, IY9iudqHsy9Tcps62euoPw, EBOQsQUknbXEWoEDzR-fRA, 2KYCM-avOFALReg7ZMa7UQ, avr2wfgKFmx62a5HrhAMrw, 6Uup5yoodhI5upHNaPUKVQ, ypajogdXbRw2fA_Q8TIAsA, 3fyA3F2Q9PxxGj_EokggfQ, qlhr2A8x3tDfPpO6mZS-qg, 6J-TeGmDTr6oJsi5rKAgPg, v51pQxfeRHqiGNqRM6Z3rQ, aqGFRyTXkTbkYGhgEdCDdA, KRVF-jO5UqS1agarXGQOBg, frcd3kMcIw_mE2mkgtFJUg, Ybf4zCDpp-0kTFXyclCLhw, jUcRM90muouKtiPDfkCZ_w, RsUJRnIZK54O2VFHzriYyw, kwLHK0Ah0JHa1czdzHTSjA, qCvCxHiELRK6oSLVY9Q5wg, SKf3r0qSxTu9Pu0JD8HdCQ, s6ITenC4Yl4m-1A1F05BUA, vhgFGEYY9Flwj-J9C1PFPw, VLDgPVt38VVYxM0Y5c5QoA, MZr_IvAj3rKdX1Gv4UOnnA, bea1loxq_BYzL8hW5M-yNQ, GmSQ7c_Qe3luykqm-Xo0LQ, H0vQ2ng7JSlER9FwjjUf8g, SUOzmR5bFpcIJsex_dbdSw, MVTLCF49tLAtJxjQvC79wg, V3F0ZCVOesLkMBMayphhtQ, e74bdNIba6uKxRVb3ldYsA, OlD7T5ZZp8bStXOact141g, vmn0B1KlEDO375_jT8T3Lg",9,1,2,1,None,4.2,0,0,0,0,0,2,0,0,0,0,0,,,,
ViKekEdpQzbSQvtDoRxShA,Brenda,7,2013-12-17,"Q6y2CsWxASYqSB4aZELMzg, 7mvkt8CWDLeWZrA1BpEWeg",0,0,0,0,None,4.43,0,0,0,1,0,0,0,0,0,0,0,,,,
aAdjJ1x8Vwv30QvdXsPaZQ,Shay,2,2016-07-06,"sGNWVEtaJdM4G6mrgtnwuQ, jDB9w9fUj-eSQeJo8JAQ1g, AQGOHUWChLKYO-qEENlYvw, aRTxTgc8Q8IbboxozjFMeQ, o6DcMv0IEXCxnKa1uNUhlw, ma23LoEU3EGe0MoFwQDZEg, OHwQzQtKOajaOaB09m2C0g, 1imjjxh6KCdZV0VuK5VYMQ, HIH6syvB-GYn5rTbNY5q5A, fnO7Ig7ZiiNFVjvockl9zA, eWjSiY1B1pRQ_boH0y36vQ, kUlIw99Fpen59QT2UBySBw, Wunm5tTXBKMsS52pLTMPLg, q4qJFOibUq0uKOxsRT6Zzw, KL8jqos-Gv03VkKjhvSVyQ, m6r1By8-Un0yHIloiwXVTA, 7TFrWHMCwyDXL4J4z7mADg, muGUpoS8Rv8cCXapNs_p_g, Hv0MqqTL0YvXTNzb-VC8ig, enKQlwdlZjUgUXf2KebrdQ, hRKnS53opZREwTKNErbTBA, Z0SFXQJSPmLRTUyM5HbSQw, hzOxUZVEOlCZuF1z0bhDXg, eHqx9LGk7cmaVC-8tZqv3A, _Vrh8DdEbOROoVgQprImcA, UcvOZu1bLYEMk-TCdR4_GQ, qCwY3_w2I0mFnu0lNg4ySg, J84PUX69nM2FG2EQub18Lw, Yw5DyJO1miTzmPWP6ZYcYw, _eUB6IqOrOfwVSJQL90jkQ, WMU6_x7OkweHbqSqJU-WtQ, r85GjdzrUZj_C_Al_MMPsQ, Z7qkXaRnJc6eQliFyjnoqQ, 0Pgl_OzR0fIRL2c6ovp41A, MjTUHLFpjClO9AsExSy4Zg, ukDhawnmCCbGTy3hm10bng, lcS0Z0CJ7G3KEfz7kVJ5EA, T9IueIdOQxZ-um7w2o7goQ, zBGZYUwZj4Xj79JdSOy-mQ, 7_DIOAPv9mtjb4w_tnfVjw, iQhZocfJPG28QRzhamVVsQ, WiUFOu9E2oY0iNds_81hNA, F7kIcH6-6su7DVV42l9PfA, HDQFpb0WGIjnmgHZKNucsg, JDARen56IbH6-y_zSaBQsg, 0WjF16wwDLc1bGdxvzYDIg, WA-ENMuXaR3netH9wSiALg, M7usBPewWApbl12GwjcW2A, vyzfT3_KzLi8WmInwIVPeg, l05EZliLXNc7zAiIAMm3Cg, Tr2lxU4BLWRkHyDA5uqpYA, 3LTFmcVzRmFSaqVDASFYsQ, rVxdDBi69TE4ktynPlinxQ, ic91fSU2WMevxt7bhmf6Bw, TML6lRJMKYHdwPuJ09firw, RVVDE5D2d14To9QWtaWuCA",0,1,0,0,None,2.5,0,0,0,0,0,0,0,0,0,0,0,,,,
